brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Porcelain,https://images.ulta.com/is/image/Ulta/2558959sw?$50px$,Porcelain,Porcelain,NA,RGB,#FAC3A4,21.62790698,0.895833333,0.811764706
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Light,https://images.ulta.com/is/image/Ulta/2558966sw?$50px$,Light,Light,NA,RGB,#EDBDA7,18.85714286,0.660377358,0.792156863
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Buff,https://images.ulta.com/is/image/Ulta/2558953sw?$50px$,Buff,Buff,NA,RGB,#DBB294,25.35211268,0.496503497,0.719607843
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Nude,https://images.ulta.com/is/image/Ulta/2558967sw?$50px$,Creamy Nude,Creamy Nude,NA,RGB,#E5B8A5,17.8125,0.551724138,0.77254902
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Vanilla,https://images.ulta.com/is/image/Ulta/2558960sw?$50px$,Creamy Vanilla,Creamy Vanilla,NA,RGB,#F1AE97,15.33333333,0.762711864,0.768627451
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Creamy Natural,https://images.ulta.com/is/image/Ulta/2558962sw?$50px$,Creamy Natural,Creamy Natural,NA,RGB,#DAA88D,21.03896104,0.509933775,0.703921569
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Natural,https://images.ulta.com/is/image/Ulta/2558946sw?$50px$,Natural,Natural,NA,RGB,#EFA685,18.67924528,0.768115942,0.729411765
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Light Beige,https://images.ulta.com/is/image/Ulta/2558965sw?$50px$,Light Beige,Light Beige,NA,RGB,#D09D7E,22.68292683,0.465909091,0.654901961
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Warm Beige,https://images.ulta.com/is/image/Ulta/2558963sw?$50px$,Warm Beige,Warm Beige,NA,RGB,#D9A172,27.37864078,0.575418994,0.649019608
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Sand Beige,https://images.ulta.com/is/image/Ulta/2558877sw?$50px$,Sand Beige,Sand Beige,NA,RGB,#BF9270,25.82278481,0.381642512,0.594117647
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Rich Sand,https://images.ulta.com/is/image/Ulta/2558874sw?$50px$,Rich Sand,Rich Sand,NA,RGB,#C48062,18.36734694,0.453703704,0.576470588
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Warm Sand,https://images.ulta.com/is/image/Ulta/2558873sw?$50px$,Warm Sand,Warm Sand,NA,RGB,#D5824E,23.11111111,0.616438356,0.570588235
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Tan,https://images.ulta.com/is/image/Ulta/2558875sw?$50px$,Tan,Tan,NA,RGB,#BE8966,23.86363636,0.403669725,0.57254902
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Amber,https://images.ulta.com/is/image/Ulta/2558955sw?$50px$,Amber,Amber,NA,RGB,#C18561,22.5,0.436363636,0.568627451
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Spiced Almond,https://images.ulta.com/is/image/Ulta/2558868sw?$50px$,Spiced Almond,Spiced Almond,NA,RGB,#B3754C,23.88349515,0.403921569,0.5
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Chestnut,https://images.ulta.com/is/image/Ulta/2558869sw?$50px$,Chestnut,Chestnut,NA,RGB,#9C5D30,25,0.529411765,0.4
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Walnut,https://images.ulta.com/is/image/Ulta/2558870sw?$50px$,Walnut,Walnut,NA,RGB,#926146,21.31578947,0.351851852,0.423529412
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Caramel Brown,https://images.ulta.com/is/image/Ulta/2558871sw?$50px$,Caramel Brown,Caramel Brown,NA,RGB,#7F4E3D,15.45454545,0.35106383,0.368627451
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Mahogany,https://images.ulta.com/is/image/Ulta/2558880sw?$50px$,Mahogany,Mahogany,NA,RGB,#6A4538,15.6,0.308641975,0.317647059
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Cool Cocoa,https://images.ulta.com/is/image/Ulta/2558886sw?$50px$,Cool Cocoa,Cool Cocoa,NA,RGB,#50342F,9.090909091,0.25984252,0.249019608
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Light 08 (very light neutral skin with subtle yellow undertones)  selected,https://images.ulta.com/is/image/Ulta/5081179sw?$tn$,Light 08 (very light neutral skin with subtle yellow undertones),Light,8,RGB,#F1B884,28.62385321,0.795620438,0.731372549
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fair 01 (very fair cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/5081178sw?$50px$,Fair 01 (very fair cool skin with pink undertones),Fair,1,RGB,#FDE3CF,26.08695652,0.92,0.901960784
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fair Ivory 02 (very fair neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505430sw?$50px$,Fair Ivory 02 (very fair neutral skin with peach undertones),Fair Ivory,2,RGB,#FCCCAC,24,0.930232558,0.831372549
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fairly Light 03 (very fair warm skin with subtle peach undertones),https://images.ulta.com/is/image/Ulta/2093946sw?$50px$,Fairly Light 03 (very fair warm skin with subtle peach undertones),Fairly Light,3,RGB,#EDC6A5,27.5,0.666666667,0.788235294
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Fair 04 (very fair warm skin with yellow undertones),https://images.ulta.com/is/image/Ulta/2215301sw?$50px$,Golden Fair 04 (very fair warm skin with yellow undertones),Golden Fair,4,RGB,#FACE9F,30.98901099,0.900990099,0.801960784
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Fairly Medium 05 (fair cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2215302sw?$50px$,Fairly Medium 05 (fair cool skin with pink undertones),Fairly Medium,5,RGB,#EFC6B0,20.95238095,0.663157895,0.81372549
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Ivory 06 (very light neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505424sw?$50px$,Neutral Ivory 06 (very light neutral skin with peach undertones),Neutral Ivory,6,RGB,#F2B792,23.125,0.786885246,0.760784314
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Ivory 07 (very light warm skin with yellow undertones),https://images.ulta.com/is/image/Ulta/2505426sw?$50px$,Golden Ivory 07 (very light warm skin with yellow undertones),Golden Ivory,7,RGB,#F6C494,29.3877551,0.844827586,0.77254902
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Light Beige 09 (light cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2505433sw?$50px$,Light Beige 09 (light cool skin with pink undertones),Light Beige,9,RGB,#F1C5A0,27.40740741,0.743119266,0.78627451
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Medium 10 (medium cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/5081180sw?$50px$,Medium 10 (medium cool skin with pink undertones),Medium,10,RGB,#E2AF9A,17.5,0.553846154,0.745098039
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Soft Medium 11 (very light cool skin with pink undertones),https://images.ulta.com/is/image/Ulta/2505438sw?$50px$,Soft Medium 11 (very light cool skin with pink undertones),Soft Medium,11,RGB,#E1A77F,24.48979592,0.620253165,0.690196078
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Medium Beige 12 (light neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2093947sw?$50px$,Medium Beige 12 (light neutral skin with peach undertones),Medium Beige,12,RGB,#E0AB87,24.26966292,0.589403974,0.703921569
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Beige 13 (light warm skin with yellow undertones),https://images.ulta.com/is/image/Ulta/2505427sw?$50px$,Golden Beige 13 (light warm skin with yellow undertones),Golden Beige,13,RGB,#E1A477,25.47169811,0.638554217,0.674509804
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Medium 14 (warm undertone golden),https://images.ulta.com/is/image/Ulta/2160407sw?$50px$,Golden Medium 14 (warm undertone golden),Golden Medium,14,RGB,#E9B179,30,0.717948718,0.694117647
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Medium 15 (medium neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505432sw?$50px$,Neutral Medium 15 (medium neutral skin with peach undertones),Neutral Medium,15,RGB,#E3A676,26.42201835,0.660606061,0.676470588
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Nude 16 (medium-tan neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505429sw?$50px$,Golden Nude 16 (medium-tan neutral skin with peach undertones),Golden Nude,16,RGB,#ECAD7C,26.25,0.746666667,0.705882353
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Tan Nude 17 (medium-tan warm skin with golden undertones),https://images.ulta.com/is/image/Ulta/2505431sw?$50px$,Tan Nude 17 (medium-tan warm skin with golden undertones),Tan Nude,17,RGB,#C98F70,20.8988764,0.45177665,0.61372549
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Medium Tan 18 (medium-tan neutral skin with subtle rosy undertones),https://images.ulta.com/is/image/Ulta/2093948sw?$50px$,Medium Tan 18 (medium-tan neutral skin with subtle rosy undertones),Medium Tan,18,RGB,#B17559,19.09090909,0.360655738,0.521568627
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Tan 19 (tan cool skin with rosy undertones),https://images.ulta.com/is/image/Ulta/2077225sw?$50px$,Tan 19 (tan cool skin with rosy undertones),Tan,19,RGB,#B0765A,19.53488372,0.352459016,0.521568627
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Tan 20 (medium-tan cool skin with rosy undertones),https://images.ulta.com/is/image/Ulta/2215303sw?$50px$,Golden Tan 20 (medium-tan cool skin with rosy undertones),Golden Tan,20,RGB,#BA8058,24.48979592,0.415254237,0.537254902
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Tan 21 (tan warm skin with golden undertones),https://images.ulta.com/is/image/Ulta/2505425sw?$50px$,Neutral Tan 21 (tan warm skin with golden undertones),Neutral Tan,21,RGB,#C5895F,24.70588235,0.467889908,0.57254902
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Warm Tan 22 (tan-dark neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2122526sw?$50px$,Warm Tan 22 (tan-dark neutral skin with peach undertones),Warm Tan,22,RGB,#C17F57,22.64150943,0.460869565,0.549019608
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Medium Dark 23 (deep neutral skin with subtle red undertones),https://images.ulta.com/is/image/Ulta/2160408sw?$50px$,Medium Dark 23 (deep neutral skin with subtle red undertones),Medium Dark,23,RGB,#9B5628,24,0.58974359,0.382352941
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Dark 24 (dark cool skin with red undertones),https://images.ulta.com/is/image/Ulta/2505428sw?$50px$,Neutral Dark 24 (dark cool skin with red undertones),Neutral Dark,24,RGB,#9C5E2A,27.36842105,0.575757576,0.388235294
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Dark 25 (dark neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2160409sw?$50px$,Golden Dark 25 (dark neutral skin with peach undertones),Golden Dark,25,RGB,#A36744,22.10526316,0.411255411,0.452941176
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Warm Dark 26 (dark warm skin with golden undertones),https://images.ulta.com/is/image/Ulta/2215304sw?$50px$,Warm Dark 26 (dark warm skin with golden undertones),Warm Dark,26,RGB,#A86D46,23.87755102,0.411764706,0.466666667
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Warm Deep 27 (deep warm skin with golden undertones),https://images.ulta.com/is/image/Ulta/2215305sw?$50px$,Warm Deep 27 (deep warm skin with golden undertones),Warm Deep,27,RGB,#8E5431,22.58064516,0.486910995,0.374509804
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Golden Deep 28 (very deep neutral skin with subtle red undertones),https://images.ulta.com/is/image/Ulta/2093949sw?$50px$,Golden Deep 28 (very deep neutral skin with subtle red undertones),Golden Deep,28,RGB,#975E3A,23.22580645,0.444976077,0.409803922
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Neutral Deep 29 (very deep neutral skin with peach undertones),https://images.ulta.com/is/image/Ulta/2505445sw?$50px$,Neutral Deep 29 (very deep neutral skin with peach undertones),Neutral Deep,29,RGB,#835638,24,0.401069519,0.366666667
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,Deepest Deep 30 (very deep cool skin with red undertones),https://images.ulta.com/is/image/Ulta/2122528sw?$50px$,Deepest Deep 30 (very deep cool skin with red undertones),Deepest Deep,30,RGB,#774D35,21.81818182,0.38372093,0.337254902
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Light Warm  selected,https://images.ulta.com/is/image/Ulta/2260075sw?$tn$,Light Warm,Light Warm,NA,RGB,#E2AF7D,29.7029703,0.635220126,0.688235294
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Fair Warm,https://images.ulta.com/is/image/Ulta/2532202sw?$50px$,Fair Warm,Fair Warm,NA,RGB,#FCEADE,24,0.833333333,0.929411765
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Fair Neutral,https://images.ulta.com/is/image/Ulta/2260072sw?$50px$,Fair Neutral,Fair Neutral,NA,RGB,#ECC9AE,26.12903226,0.62,0.803921569
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Fair to Light Warm,https://images.ulta.com/is/image/Ulta/2260073sw?$50px$,Fair to Light Warm,Fair to Light Warm,NA,RGB,#EAC69A,33,0.655737705,0.760784314
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Light Cool,https://images.ulta.com/is/image/Ulta/2260074sw?$50px$,Light Cool,Light Cool,NA,RGB,#E3B79A,23.83561644,0.565891473,0.747058824
ULTA,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,Light Neutral,https://images.ulta.com/is/image/Ulta/2532200sw?$50px$,Light Neutral,Light Neutral,NA,RGB,#FAE0D2,21,0.8,0.901960784
